Target,MtL,FS method,Shift type,%,F1 score
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",base,random,19.607843137254903,0.5517241379310345
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),correlation,corrupted,19.607843137254903,0.65
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",correlation,corrupted,19.607843137254903,0.46153846153846156
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",correlation,corrupted,19.607843137254903,0.6190476190476191
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",correlation,corrupted,19.607843137254903,0.65
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),counterfactual,corrupted,19.607843137254903,0.6
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",counterfactual,corrupted,19.607843137254903,0.5789473684210527
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",counterfactual,corrupted,19.607843137254903,0.6666666666666666
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",counterfactual,corrupted,19.607843137254903,0.5625
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),f_value,corrupted,19.607843137254903,0.6829268292682927
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",f_value,corrupted,19.607843137254903,0.5263157894736842
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",f_value,corrupted,19.607843137254903,0.5853658536585366
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",f_value,corrupted,19.607843137254903,0.4864864864864865
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),mutual_info,corrupted,19.607843137254903,0.6153846153846154
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",mutual_info,corrupted,19.607843137254903,0.5116279069767442
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",mutual_info,corrupted,19.607843137254903,0.6956521739130435
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",mutual_info,corrupted,19.607843137254903,0.4864864864864865
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),xgb,corrupted,19.607843137254903,0.6046511627906976
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",xgb,corrupted,19.607843137254903,0.6086956521739131
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",xgb,corrupted,19.607843137254903,0.55
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",xgb,corrupted,19.607843137254903,0.55
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),lasso,corrupted,19.607843137254903,0.65
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",lasso,corrupted,19.607843137254903,0.5365853658536586
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",lasso,corrupted,19.607843137254903,0.5714285714285714
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",lasso,corrupted,19.607843137254903,0.5882352941176471
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),treatment_effect,corrupted,19.607843137254903,0.6829268292682927
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",treatment_effect,corrupted,19.607843137254903,0.5
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",treatment_effect,corrupted,19.607843137254903,0.5142857142857142
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",treatment_effect,corrupted,19.607843137254903,0.5142857142857142
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),base,corrupted,19.607843137254903,0.55
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",base,corrupted,19.607843137254903,0.5714285714285714
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",base,corrupted,19.607843137254903,0.5714285714285714
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",base,corrupted,19.607843137254903,0.65
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),correlation,corrupted,19.607843137254903,0.375
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",correlation,corrupted,19.607843137254903,0.4864864864864865
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",correlation,corrupted,19.607843137254903,0.5405405405405406
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",correlation,corrupted,19.607843137254903,0.4
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),counterfactual,corrupted,19.607843137254903,0.6666666666666666
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",counterfactual,corrupted,19.607843137254903,0.6153846153846154
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",counterfactual,corrupted,19.607843137254903,0.46153846153846156
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",counterfactual,corrupted,19.607843137254903,0.2857142857142857
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),f_value,corrupted,19.607843137254903,0.375
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",f_value,corrupted,19.607843137254903,0.47368421052631576
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",f_value,corrupted,19.607843137254903,0.5263157894736842
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",f_value,corrupted,19.607843137254903,0.41379310344827586
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),mutual_info,corrupted,19.607843137254903,0.42424242424242425
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",mutual_info,corrupted,19.607843137254903,0.3125
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",mutual_info,corrupted,19.607843137254903,0.2777777777777778
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",mutual_info,corrupted,19.607843137254903,0.35714285714285715
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),xgb,corrupted,19.607843137254903,0.2222222222222222
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",xgb,corrupted,19.607843137254903,0.4444444444444444
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",xgb,corrupted,19.607843137254903,0.36363636363636365
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",xgb,corrupted,19.607843137254903,0.23076923076923078
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),lasso,corrupted,19.607843137254903,0.3125
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",lasso,corrupted,19.607843137254903,0.5294117647058824
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",lasso,corrupted,19.607843137254903,0.47058823529411764
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",lasso,corrupted,19.607843137254903,0.4375
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),treatment_effect,corrupted,19.607843137254903,0.3448275862068966
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",treatment_effect,corrupted,19.607843137254903,0.5555555555555556
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",treatment_effect,corrupted,19.607843137254903,0.35294117647058826
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",treatment_effect,corrupted,19.607843137254903,0.4
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),base,corrupted,19.607843137254903,0.5142857142857142
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",base,corrupted,19.607843137254903,0.6
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",base,corrupted,19.607843137254903,0.3333333333333333
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",base,corrupted,19.607843137254903,0.41379310344827586
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),correlation,corrupted,19.607843137254903,0.5909090909090909
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",correlation,corrupted,19.607843137254903,0.43902439024390244
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",correlation,corrupted,19.607843137254903,0.6046511627906976
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",correlation,corrupted,19.607843137254903,0.5909090909090909
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),counterfactual,corrupted,19.607843137254903,0.5128205128205128
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",counterfactual,corrupted,19.607843137254903,0.5909090909090909
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",counterfactual,corrupted,19.607843137254903,0.55
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",counterfactual,corrupted,19.607843137254903,0.6341463414634146
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),f_value,corrupted,19.607843137254903,0.5238095238095238
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",f_value,corrupted,19.607843137254903,0.6190476190476191
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",f_value,corrupted,19.607843137254903,0.47619047619047616
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",f_value,corrupted,19.607843137254903,0.6046511627906976
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),mutual_info,corrupted,19.607843137254903,0.5714285714285714
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",mutual_info,corrupted,19.607843137254903,0.5217391304347826
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",mutual_info,corrupted,19.607843137254903,0.5116279069767442
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",mutual_info,corrupted,19.607843137254903,0.5128205128205128
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),xgb,corrupted,19.607843137254903,0.45714285714285713
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",xgb,corrupted,19.607843137254903,0.5853658536585366
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",xgb,corrupted,19.607843137254903,0.47619047619047616
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",xgb,corrupted,19.607843137254903,0.5853658536585366
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),lasso,corrupted,19.607843137254903,0.6341463414634146
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",lasso,corrupted,19.607843137254903,0.6363636363636364
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",lasso,corrupted,19.607843137254903,0.55
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",lasso,corrupted,19.607843137254903,0.6222222222222222
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),treatment_effect,corrupted,19.607843137254903,0.6956521739130435
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",treatment_effect,corrupted,19.607843137254903,0.6086956521739131
diff__rtdl_ResNet__XGBoost,"XGBClassifier(base_score=None, booster=None, callbacks=None,
              colsample_bylevel=None, colsample_bynode=None,
              colsample_bytree=None, device=None, early_stopping_rounds=None,
              enable_categorical=False, eval_metric='merror',
              feature_types=None, gamma=None, grow_policy=None,
              importance_type=None, interaction_constraints=None,
              learning_rate=0.1, max_bin=None, max_cat_threshold=None,
              max_cat_to_onehot=None, max_delta_step=None, max_depth=7,
              max_leaves=None, min_child_weight=None, missing=nan,
              monotone_constraints=None, multi_strategy=None, n_estimators=50,
              n_jobs=None, num_parallel_tree=None, random_state=None, ...)",treatment_effect,corrupted,19.607843137254903,0.5581395348837209
diff__rtdl_ResNet__XGBoost,"KNeighborsClassifier(leaf_size=40, n_neighbors=6, p=1)",treatment_effect,corrupted,19.607843137254903,0.5238095238095238
diff__rtdl_ResNet__XGBoost,LogisticRegression(C=0.05),base,corrupted,19.607843137254903,0.6086956521739131
diff__rtdl_ResNet__XGBoost,"MLPClassifier(activation='logistic', alpha=0.05, hidden_layer_sizes=25,
              learning_rate='adaptive', learning_rate_init=0.05, max_iter=100,
              solver='lbfgs')",base,corrupted,19.607843137254903,0.6521739130434783
